GEO UID,ProvCode,ProvNom,CDcode,CDnom,DAnom,Total,Car,Public,Walk,Bike,Other
59153489,59,British Columbia,15,Greater Vancouver,3489,,,,,,
59153490,59,British Columbia,15,Greater Vancouver,3490,640,500,120,0,20,0
59153491,59,British Columbia,15,Greater Vancouver,3491,525,400,100,10,15,0
59153492,59,British Columbia,15,Greater Vancouver,3492,205,185,10,0,10,0
59153493,59,British Columbia,15,Greater Vancouver,3493,105,55,30,20,0,0
59153494,59,British Columbia,15,Greater Vancouver,3494,165,90,45,10,0,15
59153495,59,British Columbia,15,Greater Vancouver,3495,325,215,75,40,0,0
59153496,59,British Columbia,15,Greater Vancouver,3496,160,110,25,15,0,10
59153497,59,British Columbia,15,Greater Vancouver,3497,185,80,75,25,0,0
59153498,59,British Columbia,15,Greater Vancouver,3498,280,140,120,0,0,0
59153499,59,British Columbia,15,Greater Vancouver,3499,515,270,215,10,10,10
59153500,59,British Columbia,15,Greater Vancouver,3500,190,75,105,0,0,0
59153501,59,British Columbia,15,Greater Vancouver,3501,290,220,35,20,0,0
59153502,59,British Columbia,15,Greater Vancouver,3502,275,240,30,0,0,10
59153503,59,British Columbia,15,Greater Vancouver,3503,430,335,65,20,0,20
59153504,59,British Columbia,15,Greater Vancouver,3504,300,245,25,25,0,0
59153506,59,British Columbia,15,Greater Vancouver,3506,495,435,30,10,0,15
59153507,59,British Columbia,15,Greater Vancouver,3507,630,520,45,40,0,20
59153508,59,British Columbia,15,Greater Vancouver,3508,755,690,55,0,0,10
59153511,59,British Columbia,15,Greater Vancouver,3511,180,175,0,0,0,0
59153513,59,British Columbia,15,Greater Vancouver,3513,170,170,0,0,0,0
59153515,59,British Columbia,15,Greater Vancouver,3515,680,595,35,20,0,25
59153517,59,British Columbia,15,Greater Vancouver,3517,235,220,10,0,0,0
59153518,59,British Columbia,15,Greater Vancouver,3518,660,590,45,10,0,10
59153519,59,British Columbia,15,Greater Vancouver,3519,445,405,35,0,0,0
59153520,59,British Columbia,15,Greater Vancouver,3520,995,800,180,0,0,0
59153521,59,British Columbia,15,Greater Vancouver,3521,585,505,60,10,0,10
59153523,59,British Columbia,15,Greater Vancouver,3523,310,235,60,10,0,0
59153524,59,British Columbia,15,Greater Vancouver,3524,810,610,170,20,0,10
59153528,59,British Columbia,15,Greater Vancouver,3528,1810,1180,370,225,20,10
59153529,59,British Columbia,15,Greater Vancouver,3529,615,355,170,75,0,20
59153530,59,British Columbia,15,Greater Vancouver,3530,215,125,50,20,0,20
59153531,59,British Columbia,15,Greater Vancouver,3531,815,545,185,65,0,30
59153532,59,British Columbia,15,Greater Vancouver,3532,285,195,65,15,0,10
59153533,59,British Columbia,15,Greater Vancouver,3533,400,350,15,10,15,10
59153534,59,British Columbia,15,Greater Vancouver,3534,195,165,15,0,0,0
59153535,59,British Columbia,15,Greater Vancouver,3535,660,380,245,20,0,0
59153537,59,British Columbia,15,Greater Vancouver,3537,350,295,0,40,0,10
59153538,59,British Columbia,15,Greater Vancouver,3538,270,215,15,30,10,0
59153539,59,British Columbia,15,Greater Vancouver,3539,335,240,40,20,25,0
59153540,59,British Columbia,15,Greater Vancouver,3540,230,145,60,0,15,0
59153541,59,British Columbia,15,Greater Vancouver,3541,255,220,10,15,0,10
59153542,59,British Columbia,15,Greater Vancouver,3542,205,195,0,0,0,0
59153543,59,British Columbia,15,Greater Vancouver,3543,95,90,0,0,0,0
59153545,59,British Columbia,15,Greater Vancouver,3545,215,185,25,0,0,0
59153546,59,British Columbia,15,Greater Vancouver,3546,170,145,15,10,0,0
59153547,59,British Columbia,15,Greater Vancouver,3547,615,570,0,15,0,15
59153548,59,British Columbia,15,Greater Vancouver,3548,875,760,65,30,0,15
59153549,59,British Columbia,15,Greater Vancouver,3549,45,40,0,0,0,0
59153552,59,British Columbia,15,Greater Vancouver,3552,435,270,120,35,10,0
59153553,59,British Columbia,15,Greater Vancouver,3553,200,100,80,10,0,10
59153554,59,British Columbia,15,Greater Vancouver,3554,865,725,70,30,15,20
59153555,59,British Columbia,15,Greater Vancouver,3555,505,225,200,55,0,20
59153556,59,British Columbia,15,Greater Vancouver,3556,440,230,145,50,0,10
59153557,59,British Columbia,15,Greater Vancouver,3557,555,405,105,35,0,10
59153558,59,British Columbia,15,Greater Vancouver,3558,675,490,140,35,0,0
59153560,59,British Columbia,15,Greater Vancouver,3560,300,275,10,10,0,0
59153561,59,British Columbia,15,Greater Vancouver,3561,330,305,25,0,0,0
59153562,59,British Columbia,15,Greater Vancouver,3562,110,70,15,15,0,0
59153563,59,British Columbia,15,Greater Vancouver,3563,215,160,45,10,0,0
59153566,59,British Columbia,15,Greater Vancouver,3566,185,175,0,0,0,0
59153567,59,British Columbia,15,Greater Vancouver,3567,295,250,0,15,0,25
59153568,59,British Columbia,15,Greater Vancouver,3568,145,135,0,0,0,0
59153569,59,British Columbia,15,Greater Vancouver,3569,30,10,0,15,0,10
59153570,59,British Columbia,15,Greater Vancouver,3570,410,340,15,20,20,10
59153571,59,British Columbia,15,Greater Vancouver,3571,140,130,10,0,0,0
59153572,59,British Columbia,15,Greater Vancouver,3572,485,375,35,35,35,10
59153573,59,British Columbia,15,Greater Vancouver,3573,205,160,35,0,0,0
59153574,59,British Columbia,15,Greater Vancouver,3574,35,30,0,0,0,0
59153575,59,British Columbia,15,Greater Vancouver,3575,225,145,55,10,0,10
59153576,59,British Columbia,15,Greater Vancouver,3576,665,540,75,35,10,0
59153577,59,British Columbia,15,Greater Vancouver,3577,,,,,,
59153578,59,British Columbia,15,Greater Vancouver,3578,180,65,10,95,0,10
59153579,59,British Columbia,15,Greater Vancouver,3579,295,70,75,115,20,10
59153580,59,British Columbia,15,Greater Vancouver,3580,230,100,45,60,20,0
59153581,59,British Columbia,15,Greater Vancouver,3581,90,20,10,40,10,0
59153582,59,British Columbia,15,Greater Vancouver,3582,400,75,100,170,35,20
59153583,59,British Columbia,15,Greater Vancouver,3583,215,85,40,80,0,0
59153585,59,British Columbia,15,Greater Vancouver,3585,415,125,130,120,35,0
59153586,59,British Columbia,15,Greater Vancouver,3586,340,120,65,105,15,30
59153587,59,British Columbia,15,Greater Vancouver,3587,335,105,120,70,45,0
59153588,59,British Columbia,15,Greater Vancouver,3588,295,80,85,100,15,15
59153589,59,British Columbia,15,Greater Vancouver,3589,355,110,90,105,25,20
59153590,59,British Columbia,15,Greater Vancouver,3590,185,45,75,65,0,10
59153591,59,British Columbia,15,Greater Vancouver,3591,320,130,70,75,35,10
59153592,59,British Columbia,15,Greater Vancouver,3592,550,530,10,10,0,0
59153593,59,British Columbia,15,Greater Vancouver,3593,185,170,0,0,0,0
59153594,59,British Columbia,15,Greater Vancouver,3594,,,,,,
59153595,59,British Columbia,15,Greater Vancouver,3595,280,265,20,0,0,0
59153596,59,British Columbia,15,Greater Vancouver,3596,235,205,20,15,0,0
59153597,59,British Columbia,15,Greater Vancouver,3597,140,115,15,0,0,0
59153598,59,British Columbia,15,Greater Vancouver,3598,495,435,50,10,0,0
59153599,59,British Columbia,15,Greater Vancouver,3599,1070,935,105,0,0,25
59153600,59,British Columbia,15,Greater Vancouver,3600,145,125,10,0,0,0
59153601,59,British Columbia,15,Greater Vancouver,3601,130,95,15,10,0,15
59153602,59,British Columbia,15,Greater Vancouver,3602,320,235,20,25,15,25
59153603,59,British Columbia,15,Greater Vancouver,3603,205,170,0,20,0,0
59153604,59,British Columbia,15,Greater Vancouver,3604,,,,,,
59153606,59,British Columbia,15,Greater Vancouver,3606,115,105,0,0,0,0
59153607,59,British Columbia,15,Greater Vancouver,3607,225,200,15,10,0,0
59153608,59,British Columbia,15,Greater Vancouver,3608,210,140,0,30,0,35
59153609,59,British Columbia,15,Greater Vancouver,3609,705,635,30,0,0,25
59153610,59,British Columbia,15,Greater Vancouver,3610,85,65,10,0,0,10
59153611,59,British Columbia,15,Greater Vancouver,3611,265,255,0,10,0,0
59153612,59,British Columbia,15,Greater Vancouver,3612,180,160,15,0,0,0
59153613,59,British Columbia,15,Greater Vancouver,3613,325,270,15,25,10,0
59153614,59,British Columbia,15,Greater Vancouver,3614,145,115,0,15,0,0
59153615,59,British Columbia,15,Greater Vancouver,3615,225,190,10,15,0,0
59153616,59,British Columbia,15,Greater Vancouver,3616,320,270,15,0,0,25
59153617,59,British Columbia,15,Greater Vancouver,3617,195,185,0,0,0,0
59153618,59,British Columbia,15,Greater Vancouver,3618,140,100,0,20,0,25
59153619,59,British Columbia,15,Greater Vancouver,3619,325,280,25,0,0,10
59153620,59,British Columbia,15,Greater Vancouver,3620,400,340,45,10,0,0
59153621,59,British Columbia,15,Greater Vancouver,3621,255,215,25,0,0,0
59153622,59,British Columbia,15,Greater Vancouver,3622,270,215,45,10,0,0
59153623,59,British Columbia,15,Greater Vancouver,3623,245,215,25,0,0,0
59153624,59,British Columbia,15,Greater Vancouver,3624,295,245,40,10,0,0
59153625,59,British Columbia,15,Greater Vancouver,3625,305,245,40,10,0,0
59153626,59,British Columbia,15,Greater Vancouver,3626,300,260,25,0,0,0
59153627,59,British Columbia,15,Greater Vancouver,3627,205,145,35,25,0,0
59153628,59,British Columbia,15,Greater Vancouver,3628,185,135,30,20,0,0
59153629,59,British Columbia,15,Greater Vancouver,3629,290,240,35,0,0,10
59153630,59,British Columbia,15,Greater Vancouver,3630,190,140,25,10,0,0
59153631,59,British Columbia,15,Greater Vancouver,3631,310,250,55,0,0,0
59153633,59,British Columbia,15,Greater Vancouver,3633,260,190,30,35,0,10
59153634,59,British Columbia,15,Greater Vancouver,3634,245,185,45,0,0,0
59153635,59,British Columbia,15,Greater Vancouver,3635,120,105,15,0,0,0
59153636,59,British Columbia,15,Greater Vancouver,3636,175,135,25,15,0,0
59153637,59,British Columbia,15,Greater Vancouver,3637,195,150,30,10,0,0
59153638,59,British Columbia,15,Greater Vancouver,3638,190,160,25,10,0,0
59153639,59,British Columbia,15,Greater Vancouver,3639,260,220,30,0,0,0
59153640,59,British Columbia,15,Greater Vancouver,3640,155,75,65,0,0,0
59153641,59,British Columbia,15,Greater Vancouver,3641,185,140,30,0,0,0
59153642,59,British Columbia,15,Greater Vancouver,3642,255,190,50,0,0,0
59153643,59,British Columbia,15,Greater Vancouver,3643,350,205,130,0,0,0
59153644,59,British Columbia,15,Greater Vancouver,3644,660,425,195,35,0,0
59153645,59,British Columbia,15,Greater Vancouver,3645,1375,890,325,105,20,35
59153646,59,British Columbia,15,Greater Vancouver,3646,210,135,60,15,0,0
59153647,59,British Columbia,15,Greater Vancouver,3647,200,135,60,0,0,0
59153648,59,British Columbia,15,Greater Vancouver,3648,295,250,40,0,0,0
59153649,59,British Columbia,15,Greater Vancouver,3649,230,185,35,0,0,0
59153650,59,British Columbia,15,Greater Vancouver,3650,130,90,40,0,0,0
59153651,59,British Columbia,15,Greater Vancouver,3651,255,140,85,15,0,10
59153652,59,British Columbia,15,Greater Vancouver,3652,245,205,35,0,0,0
59153653,59,British Columbia,15,Greater Vancouver,3653,595,450,120,15,10,10
59153654,59,British Columbia,15,Greater Vancouver,3654,285,200,55,10,10,10
59153655,59,British Columbia,15,Greater Vancouver,3655,765,565,130,25,0,30
59153656,59,British Columbia,15,Greater Vancouver,3656,185,155,15,0,0,0
59153657,59,British Columbia,15,Greater Vancouver,3657,1260,860,290,65,15,25
59153659,59,British Columbia,15,Greater Vancouver,3659,440,290,120,0,0,20
59153661,59,British Columbia,15,Greater Vancouver,3661,350,270,65,15,0,0
59153662,59,British Columbia,15,Greater Vancouver,3662,1300,690,480,90,0,40
59153663,59,British Columbia,15,Greater Vancouver,3663,285,185,55,30,0,15
59153664,59,British Columbia,15,Greater Vancouver,3664,120,95,10,0,0,10
59153665,59,British Columbia,15,Greater Vancouver,3665,375,285,30,35,15,10
59153666,59,British Columbia,15,Greater Vancouver,3666,260,215,0,25,10,15
59153667,59,British Columbia,15,Greater Vancouver,3667,230,170,25,20,0,15
59153668,59,British Columbia,15,Greater Vancouver,3668,140,35,60,45,0,0
59153669,59,British Columbia,15,Greater Vancouver,3669,105,25,20,35,15,0
59153670,59,British Columbia,15,Greater Vancouver,3670,345,45,70,200,20,20
59153671,59,British Columbia,15,Greater Vancouver,3671,160,30,25,70,25,10
59153672,59,British Columbia,15,Greater Vancouver,3672,280,115,50,90,20,10
59153673,59,British Columbia,15,Greater Vancouver,3673,300,125,65,90,0,10
59153674,59,British Columbia,15,Greater Vancouver,3674,230,55,45,105,20,10
59153675,59,British Columbia,15,Greater Vancouver,3675,320,75,80,135,25,10
59153676,59,British Columbia,15,Greater Vancouver,3676,365,135,60,145,20,0
59153677,59,British Columbia,15,Greater Vancouver,3677,185,65,35,70,15,0
59153678,59,British Columbia,15,Greater Vancouver,3678,300,95,85,110,10,0
59153679,59,British Columbia,15,Greater Vancouver,3679,330,85,80,135,25,0
59153680,59,British Columbia,15,Greater Vancouver,3680,295,45,80,135,25,15
59153681,59,British Columbia,15,Greater Vancouver,3681,345,110,90,125,0,0
59153682,59,British Columbia,15,Greater Vancouver,3682,275,70,55,135,15,10
59153683,59,British Columbia,15,Greater Vancouver,3683,475,130,95,185,20,45
59153684,59,British Columbia,15,Greater Vancouver,3684,250,50,75,120,0,0
59153685,59,British Columbia,15,Greater Vancouver,3685,70,40,15,15,0,0
59153686,59,British Columbia,15,Greater Vancouver,3686,330,140,50,90,30,10
59153687,59,British Columbia,15,Greater Vancouver,3687,140,75,25,35,10,0
59153688,59,British Columbia,15,Greater Vancouver,3688,190,105,30,35,25,0
59153689,59,British Columbia,15,Greater Vancouver,3689,265,130,25,80,30,0
59153690,59,British Columbia,15,Greater Vancouver,3690,150,90,30,25,0,0
59153691,59,British Columbia,15,Greater Vancouver,3691,180,65,35,50,15,15
59153692,59,British Columbia,15,Greater Vancouver,3692,400,230,55,65,40,10
59153693,59,British Columbia,15,Greater Vancouver,3693,90,65,25,0,0,0
59153694,59,British Columbia,15,Greater Vancouver,3694,130,110,10,10,0,0
59153695,59,British Columbia,15,Greater Vancouver,3695,1420,965,270,145,15,15
59153696,59,British Columbia,15,Greater Vancouver,3696,350,300,35,10,0,0
59153697,59,British Columbia,15,Greater Vancouver,3697,695,505,130,10,10,40
59153698,59,British Columbia,15,Greater Vancouver,3698,220,185,25,0,0,0
59153699,59,British Columbia,15,Greater Vancouver,3699,170,125,20,0,15,0
59153700,59,British Columbia,15,Greater Vancouver,3700,165,145,10,0,0,0
59153701,59,British Columbia,15,Greater Vancouver,3701,655,495,105,50,0,0
59153702,59,British Columbia,15,Greater Vancouver,3702,305,245,40,10,0,0
59153703,59,British Columbia,15,Greater Vancouver,3703,955,780,115,35,0,20
59153704,59,British Columbia,15,Greater Vancouver,3704,320,255,45,0,0,10
59153705,59,British Columbia,15,Greater Vancouver,3705,245,195,35,15,0,0
59153706,59,British Columbia,15,Greater Vancouver,3706,315,295,10,15,0,0
59153707,59,British Columbia,15,Greater Vancouver,3707,275,245,30,0,0,0
59153708,59,British Columbia,15,Greater Vancouver,3708,355,285,50,20,10,0
59153709,59,British Columbia,15,Greater Vancouver,3709,340,275,35,15,15,0
59153710,59,British Columbia,15,Greater Vancouver,3710,200,175,10,0,10,0
59153711,59,British Columbia,15,Greater Vancouver,3711,245,210,20,0,0,0
59153712,59,British Columbia,15,Greater Vancouver,3712,170,140,15,10,0,0
59153713,59,British Columbia,15,Greater Vancouver,3713,380,320,40,10,0,10
59153714,59,British Columbia,15,Greater Vancouver,3714,240,210,30,0,0,0
59153715,59,British Columbia,15,Greater Vancouver,3715,680,530,105,30,0,10
59153716,59,British Columbia,15,Greater Vancouver,3716,605,445,120,30,0,15
59153717,59,British Columbia,15,Greater Vancouver,3717,315,215,80,25,0,0
59153718,59,British Columbia,15,Greater Vancouver,3718,255,205,40,0,0,0
59153719,59,British Columbia,15,Greater Vancouver,3719,250,185,30,15,0,15
59153720,59,British Columbia,15,Greater Vancouver,3720,215,135,65,15,0,0
59153721,59,British Columbia,15,Greater Vancouver,3721,720,690,10,0,0,10
59153722,59,British Columbia,15,Greater Vancouver,3722,150,145,0,0,0,0
59153723,59,British Columbia,15,Greater Vancouver,3723,105,85,0,15,0,0
59153724,59,British Columbia,15,Greater Vancouver,3724,190,180,0,10,0,0
59153725,59,British Columbia,15,Greater Vancouver,3725,245,230,0,0,0,0
59153731,59,British Columbia,15,Greater Vancouver,3731,25,20,0,0,0,0
59153732,59,British Columbia,15,Greater Vancouver,3732,,,,,,
59153733,59,British Columbia,15,Greater Vancouver,3733,505,435,25,10,0,30
59153734,59,British Columbia,15,Greater Vancouver,3734,290,260,25,10,0,0
59153737,59,British Columbia,15,Greater Vancouver,3737,470,425,35,10,0,0
59153738,59,British Columbia,15,Greater Vancouver,3738,800,690,95,0,0,15
59153739,59,British Columbia,15,Greater Vancouver,3739,465,365,85,10,0,0
59153742,59,British Columbia,15,Greater Vancouver,3742,450,400,40,0,0,10
59153743,59,British Columbia,15,Greater Vancouver,3743,195,180,0,10,10,0
59153745,59,British Columbia,15,Greater Vancouver,3745,205,190,0,0,0,10
59153746,59,British Columbia,15,Greater Vancouver,3746,200,195,0,0,0,0
59153747,59,British Columbia,15,Greater Vancouver,3747,125,125,0,0,0,0
59153748,59,British Columbia,15,Greater Vancouver,3748,230,230,0,0,0,0
59153749,59,British Columbia,15,Greater Vancouver,3749,190,185,0,0,0,0
59153750,59,British Columbia,15,Greater Vancouver,3750,,,,,,
59153754,59,British Columbia,15,Greater Vancouver,3754,45,45,0,0,0,0
59153756,59,British Columbia,15,Greater Vancouver,3756,170,145,0,25,0,0
59153757,59,British Columbia,15,Greater Vancouver,3757,190,165,0,10,0,0
59153758,59,British Columbia,15,Greater Vancouver,3758,230,210,0,15,0,0
59153762,59,British Columbia,15,Greater Vancouver,3762,285,275,0,0,0,0
59153763,59,British Columbia,15,Greater Vancouver,3763,190,185,0,0,0,0
59153764,59,British Columbia,15,Greater Vancouver,3764,240,235,0,0,0,0
59153765,59,British Columbia,15,Greater Vancouver,3765,215,165,0,45,0,0
59153766,59,British Columbia,15,Greater Vancouver,3766,195,165,0,20,0,0
59153767,59,British Columbia,15,Greater Vancouver,3767,185,185,0,0,0,0
59153768,59,British Columbia,15,Greater Vancouver,3768,195,175,0,0,0,0
59153769,59,British Columbia,15,Greater Vancouver,3769,220,180,10,0,0,20
